;Rewards
209;-239.17947934804488
210;-173.91686541114004
211;-323.7275707915945
212;-202.9606566780796
213;-164.14898492451476
214;-385.1805861883172
215;-241.62855381243617
216;-352.93943585985687
217;-250.07861852301082
218;-123.37458138280611
219;-250.4502800940526
220;-463.0114675986707
221;-474.9287684409307
222;-229.2938082677854
223;-449.588955227585
224;-182.0379105420678
225;-338.0738897576115
226;-369.9532869899108
227;-440.08812223612466
228;-115.10431370835121
229;-126.02969365014758
230;-122.14272699961354
231;-203.58272453444175
232;-409.9259994088667
233;-166.34218207880048
234;-199.46648405884733
235;-274.7692769622743
236;-442.6443490943016
237;-360.0438301625235
238;-165.72164066409772
239;-277.56617351341475
240;-275.2701182726276
241;-204.78860242655253
242;-167.74467506564457
243;-248.1397875691857
244;-241.02876549402976
245;-241.80734214426627
246;-392.2439261810203
247;-217.1507709746008
248;-178.29345791842837
249;-302.32081859822534
250;-256.72417823925815
251;-469.59396245244153
252;-204.9397994526866
253;-361.6694458041864
254;-161.41805587337373
255;-174.8533356945361
256;-145.44868760326148
257;-230.67472540940798
258;-147.2271521396871
259;-239.25999698704925
260;-253.73240598141828
261;-369.4109211426974
262;-200.0204228971645
263;-145.60524106257182
264;-130.36159548794015
265;-872.1973743834972
266;-188.28466230956164
267;-335.6489487850881
268;-125.39150919144174
269;-639.4946009261732
270;-181.58875947443127
271;-225.58053317767448
272;-148.44092813692697
273;-138.83165415815736
274;-150.30505725164284
275;-201.80330366921095
276;-210.71409898381722
277;-283.992123262847
278;-227.68644517496475
279;-374.914716175182
280;-428.17014615140306
281;-263.6286422950407
282;-117.72583694735201
283;-122.16569017005085
284;-282.20732733924876
285;-161.52581387697933
286;-252.39655669840337
287;-311.6611569929832
288;-363.30348298350657
289;-651.4349124694828
290;-197.81853829384215
291;-208.276426401584
292;-145.98536388997704
293;-169.1011075041464
294;-294.8087928714898
295;-273.6617696803099
296;-122.0847345511517
297;-423.6819091854783
298;-179.3728856913936
299;-247.22109638071063
300;-287.2301484382731
301;-256.6595409422843
302;-162.10902290471947
303;-249.50034482581455
304;-311.06038090381406
305;-235.11982812810152
306;-193.05831802467856
307;-394.1445634405088
308;-220.12617501836672
309;-206.04441408145013
310;-145.7949884620315
311;-325.05638554027234
312;-433.4211265299814
313;-135.8937582763769
314;-512.2967646028743
315;-165.89220989928057
316;-180.62415973589864
317;-478.44722702277505
318;-181.88597592430395
319;-220.92356889194872
320;-308.9949745585811
321;-167.2437956688924
322;-186.45381595493333
323;-151.98277692595718
324;-196.46720630155764
325;-242.171363812203
326;-185.43481680469006
327;-144.16184251398562
328;-278.60502899021105
329;-172.29702152736294
330;-128.10418548684805
331;-241.33668864564962
332;-501.9324601704091
333;-147.0188638518843
334;-193.13375744592017
335;-390.79593559395175
336;-156.00339210251664
337;-244.38991973099425
338;-201.02360638865292
339;-239.70812455678526
340;-180.0495856009741
341;-191.6309679829306
342;-349.4068080660036
343;-344.8159545820616
344;-164.9956728275391
345;-250.2369593542449
346;-220.87156306026745
347;-360.1022804227444
348;-182.33339036039484
349;-130.63123805520902
350;-283.20094180939844
351;-175.20883372613028
352;-380.60787748943727
353;-141.1129458892421
354;-398.4362082775138
355;-207.88030871329218
356;-236.80275455299204
357;-207.62623086954738
358;-200.28042603420758
359;-170.67345823536593
360;-266.1589974126715
361;-232.27009472401426
362;-179.00336551845305
363;-193.31014608103396
364;-420.6765248755916
365;-194.74716279485096
366;-331.7602181603758
367;-207.81010371853978
368;-391.8618512115691
369;-284.11863384046103
370;-169.2291920069193
371;-301.7086172712735
372;-166.03005367505986
373;-187.50260670982144
374;-191.09003550621074
375;-254.8461269953797
376;-134.5247761445371
377;-181.09697691355709
378;-422.46055915150373
379;-170.4082859846519
380;-249.71820793520467
381;-186.85702428317356
382;-387.84879638606543
383;-272.8146743575822
384;-101.27691285295754
385;-351.4355517495644
386;-296.9250213934416
387;-141.93723446554537
388;-166.28973464276268
389;-218.9404075768137
390;-147.24672643751177
391;-243.49156586931943
392;-261.44043796062476
393;-293.68884786348946
394;-180.98786355256837
395;-200.64755985085185
396;-296.78628158002
397;-329.8059682302911
398;-181.39147414140626
399;-182.41364892108865
400;-140.23052505604326
401;-491.24940206550644
402;-156.03325679084793
403;-348.15284061634577
404;-241.2791197514767
405;-239.57326954039297
406;-229.32606424669652
407;-234.53598595145073
408;-226.49689561955125
409;-169.36187078523926
410;-249.75642061795244
411;-233.52133628843143
412;-154.84475864142732
413;-206.27384974096518
414;-223.63786646731285
415;-102.91591510097798
416;-156.31554120652746
417;-293.66665383402136
418;-363.8126439101779
419;-134.66533255810432
420;-273.804789666769
421;-175.07355303810374
422;-147.26230816491014
423;-245.41088611951417
424;-175.63380260312385
425;-265.9421442112239
426;-192.86265504643978
427;-127.62062248020834
428;-265.16608234618445
429;-414.15578574243983
430;-305.3297086976855
431;-114.83833878162633
432;-232.89042986869282
433;-278.36462318437384
434;-234.80574816968587
435;-141.80190012714226
436;-114.33480348018905
437;-124.19912267244433
438;-161.71875905668676
439;-395.235073545593
440;-217.5115526811302
441;-234.40593461610496
442;-196.7274989249869
443;-213.14513561845393
444;-263.08921433527155
445;-223.72694023287275
446;-350.98086847467323
447;-262.0224706445082
448;-125.66595920825846
449;-126.07691824560654
450;-159.11199768119172
451;-223.34191231255744
452;-179.14421940936452
453;-246.62095931283793
454;-231.81178273364404
455;-174.76070559714583
456;-167.3211709716702
457;-207.4215312519114
458;-231.71957383963368
459;-217.11463902610822
460;-245.0822952214559
461;-224.02748287601923
462;-240.79768926668578
463;-379.88508708535835
464;-227.9753538081393
465;-136.92306584186574
466;-129.64827607214622
467;-445.93134981844855
468;-199.9640721599028
469;-224.1683307779531
470;-193.46845238724464
471;-264.8934575398183
472;-131.27513811667703
473;-159.4859952646627
474;-167.08527672462972
475;-222.37830651069385
476;-167.4638371148518
477;-193.25247992008076
478;-206.4058823434634
479;-132.01605937580803
480;-406.12543821522735
481;-167.3704906337194
482;-228.18280882811268
483;-110.93944586368475
484;-267.3583449889682
485;-231.46388654588134
486;-235.74482670938357
487;-167.85161932653978
488;-197.44999695706457
489;-190.04018310180953
490;-172.59652370028036
491;-186.77348503280848
492;-201.56158048516326
493;-211.13372084718142
494;-267.53295688085467
495;-220.79371748934045
496;-141.76916301875139
497;-269.9595526868439
498;-284.91826991698355
499;-141.56110600356047
500;-248.75968713836104
501;-502.74652008330617
502;-175.13299907128268
503;-163.1561601636972
504;-324.2981804210623
505;-159.7859666600516
506;-168.86044148731273
507;-214.6235428611531
508;-128.31289720363037
509;-286.7589347622129
510;-155.9065108904404
511;-276.3714366552441
512;-210.79365963035397
513;-147.6781649673816
514;-205.49082280278995
515;-261.1882144818451
516;-119.56741864440336
517;-161.93932532832747
518;-140.46404033660951
519;-200.04552602955673
520;-239.28521576418964
521;-246.5018175074473
522;-151.7598142659736
523;-160.347567845267
524;-219.7195088297292
525;-148.33649273583794
526;-210.11625929618535
527;-230.6885968739569
528;-322.12616939925493
529;-242.24027080725705
530;-180.53182238792158
531;-210.9271708417565
532;-136.02473098239378
533;-271.76037520711577
534;-158.12229460948137
535;-120.87905733441244
536;-245.11233928398954
537;-289.96179390631727
538;-143.46859917119306
539;-209.466649347907
540;-182.03300527105665
541;-235.56335340917664
542;-140.58305109403503
543;-391.3902887461893
544;-187.44723211483495
545;-119.70774917482147
546;-217.84594647177477
547;-144.62745573227124
548;-131.78145771632757
549;-171.18978824912935
550;-157.74326261630046
551;-272.79036188072
552;-108.06850905421582
553;-164.74152808296614
554;-222.183259692142
555;-204.71484753689495
556;-279.3018800391426
557;-130.5517096097763
558;-273.5611138939665
559;-185.192793913524
560;-207.03715465924424
561;-208.0651107979381
562;-134.4956309738149
563;-195.05602687364288
564;-274.0815964367253
565;-412.3112678184245
566;-129.03822833527116
567;-210.36744297575012
568;-263.3982597548088
569;-184.90769507387344
570;-159.43251866022905
571;-148.04586070434192
572;-160.07366926468978
573;-220.08781257294524
574;-201.39682228364842
575;-164.27994581385624
576;-252.46039025856228
577;-207.66816893886016
578;-140.13366503031864
579;-183.37239384410097
580;-277.7173907808321
581;-188.1456560362584
582;-194.85277599473253
583;-174.99292562133454
584;-210.55845479649216
585;-177.14140688583652
586;-433.8367328528738
587;-159.50934331350345
588;-131.21418984732597
589;-186.47578578030536
590;-121.09181754625494
591;-327.39862693287785
592;-143.83372688141603
593;-121.51888954180167
594;-149.59368255445548
595;-163.7037569076049
596;-168.21018691600096
597;-122.96508013442
598;-168.9057778965389
599;-176.20624695996653
600;-134.0256123516812
601;-316.6781040936657
602;-193.1854934685325
603;-202.79641337065016
604;-181.35522624250132
605;-180.15849696010324
606;-130.86550811634282
607;-171.37946769322298
608;-232.45436706961414
609;-235.07947655158947
610;-203.5172692073834
611;-110.00521122930901
612;-121.54064925897623
613;-154.2438633869428
614;-194.56657407226697
615;-122.82565878659177
616;-305.30378262898455
617;-172.74008149854012
618;-137.91194042224873
619;-148.8631293187411
620;-220.71410940956576
621;-162.4471548568835
622;-195.80000589999105
623;-178.56786574373442
624;-122.68067004846183
625;-255.8608599467283
626;-168.8332205633193
627;-187.51028537961363
628;-133.090959467721
629;-213.98324210733102
630;-229.82850812752778
631;-241.59475144517864
632;-122.92617436106198
633;-207.50764589154045
634;-111.56247844204906
635;-150.03605041121298
636;-132.7906789955415
637;-141.43076567457953
638;-187.4815253598364
639;-171.32536083559228
640;-188.37205876565724
641;-154.90976359924946
642;-263.3641359575295
643;-287.05229448310433
644;-134.3134548980056
645;-191.20950208333977
646;-203.37472963598307
647;-304.26820205552565
648;-135.26667765276954
649;-143.9525616643568
650;-143.76423465446928
651;-173.76132922135469
652;-261.5838879591908
653;-133.53105739098157
654;-272.7554481856121
655;-173.41252169215093
656;-129.6615151968792
657;-196.7217864575679
658;-111.71914371259835
659;-176.88294093348165
660;-155.3110620038582
661;-195.7574321935687
662;-175.06653893297369
663;-189.33840744693546
664;-232.54888678090214
665;-217.52878516597283
666;-182.08955378212892
667;-123.05016255129807
668;-141.65391760719055
669;-162.18564246810755
670;-137.6734987378546
671;-168.6517749980193
672;-308.5252212798083
673;-155.27083485006824
674;-137.6319350992698
675;-177.17595893764366
676;-138.18125522585967
677;-158.6837018737079
678;-158.2351824715968
679;-126.19972960205656
680;-125.63297631621067
681;-136.73788057490557
682;-193.4529943041641
683;-111.51617669909801
684;-111.47739063654916
685;-166.34202448083272
686;-233.7102347794593
687;-123.21198391665497
688;-121.10387352393052
689;-131.03825085510604
690;-111.22079011915342
691;-246.4446034962809
692;-114.69096155687724
693;-113.3673128016835
694;-154.1427370559822
695;-163.98998676927505
696;-133.00447875273045
697;-145.67302895256634
698;-270.1419914995863
699;-110.96668959933811
700;-131.73273477143326
701;-124.82244045135715
702;-198.48854854644077
703;-110.98395520132027
704;-158.3277771888246
705;-298.967290739633
706;-111.26360451848637
707;-181.19487931685651
708;-214.66665154695562
709;-145.11168170110227
710;-111.2832012428415
711;-137.6748038811321
712;-124.46892503789742
713;-111.13257231917724
714;-242.55414967961124
715;-171.99103891386085
716;-111.30303981557343
717;-180.5953842555043
718;-225.9410375438092
719;-151.03164970333845
720;-117.81921376645067
721;-227.1735691740901
722;-193.57484370222824
723;-139.74564507801924
724;-168.09495694319105
725;-111.39693035989865
726;-127.04594360983756
727;-198.01775381293453
728;-123.80717267047997
729;-161.17665020384993
730;-138.103543680775
731;-176.01476041744107
732;-153.92396221776298
733;-186.31510525371144
734;-111.40500277518734
735;-233.90159752508896
736;-288.0018210802897
737;-111.65949773856742
738;-133.31778716954483
739;-133.00605754038546
740;-385.95505653310147
741;-168.72963412623085
742;-123.8598433633503
743;-226.7433268103675
744;-176.6529124150271
745;-112.4673026719818
746;-112.40492532436166
747;-161.08276283760117
748;-156.31523823299227
749;-139.03509173078353
750;-113.03152386721689
751;-165.8233684065592
752;-122.1423953090022
753;-208.3100501747906
754;-125.03767897261415
755;-145.19072947720562
756;-112.82230170787321
757;-112.75696077820037
758;-127.57246409627443
759;-129.39971926583829
760;-160.1632313201351
761;-112.59993586486503
762;-112.53327794026143
763;-120.95452621825423
764;-119.95973024225341
765;-154.03250294960122
766;-197.56482836766105
767;-162.6782986811106
768;-112.61090411218213
769;-134.9101177104474
770;-146.9398555002498
771;-210.7529687834105
772;-113.78074625206449
773;-128.53515930971338
774;-128.50302239148257
775;-142.2212403351475
776;-170.415368853956
777;-112.74593622419768
778;-133.4114329410734
779;-175.98796072554674
780;-115.00589513886112
781;-161.57094813559127
782;-112.91318213436199
783;-169.05229943233
784;-227.3885660998574
785;-147.4082446873732
786;-197.66662957242383
787;-160.62609078541897
788;-137.4744089428308
789;-131.1041636865248
790;-129.40865154904571
791;-148.88617644663938
792;-131.0046079982003
793;-123.15171206147924
794;-123.02288236900915
795;-112.99509002798129
796;-121.43915188195501
797;-150.33964362438428
798;-124.42521644883462
799;-121.98641685284736
800;-250.47770962829242
801;-172.38980129779463
802;-144.79979167112685
803;-152.51369524200692
804;-117.60094389097371
805;-113.30975678831038
806;-181.4941909161035
807;-113.4027927543314
808;-114.46126867300784
809;-121.84024002571917
810;-119.78623409076975
811;-113.3478654941201
812;-113.27148472629572
813;-168.53003957562697
814;-138.02573753647212
815;-124.37879182534594
816;-113.28056384865839
817;-113.20413832719086
818;-312.19916011428376
819;-157.1122838256328
820;-217.78339735498625
821;-123.00699689229312
822;-151.01707457578297
823;-113.49250592874053
824;-173.29155675507377
825;-128.369252304775
826;-162.62490918858327
827;-114.20828016691186
828;-126.7386068083875
829;-114.0487896235912
830;-187.10713609589217
831;-116.15937965405092
832;-149.26544433941345
833;-165.59064799390828
834;-117.39508985703661
835;-114.08625763511063
836;-130.19253600188992
837;-126.45943489077472
838;-114.23080686967162
839;-134.8811744730967
840;-114.32057353544651
841;-120.72900512282138
842;-114.24163451454308
843;-121.74217856261839
844;-125.84582490740459
845;-155.91117251228354
846;-114.02436170270514
847;-147.07403881202615
848;-126.03475178548562
849;-144.2842118550545
850;-113.91840786273987
851;-178.88106217470778
852;-166.83641123517233
853;-249.692125644159
854;-286.36842120811957
855;-136.33829864320427
856;-208.90993843086667
857;-113.64130594299172
858;-136.58606229713524
859;-155.87336423153954
860;-128.03413858170353
861;-251.43050645372685
862;-159.54777621148796
863;-134.1297800467283
864;-171.84793692427914
865;-152.28548015515196
866;-183.38652769880014
867;-151.59955209309177
868;-146.85160375206542
869;-146.52368585568541
870;-162.80994118150124
871;-127.32181850103774
872;-121.34616910520944
873;-139.35486637722065
874;-154.87974497397389
875;-208.83182663836325
876;-235.76021494323976
877;-214.53741800247306
878;-267.0536720754515
879;-260.88644839388365
880;-157.18849488943135
881;-139.72097784155167
882;-133.0248643768378
883;-146.81374960759712
884;-193.38479046619696
885;-227.34155764251742
886;-153.46674729817283
887;-210.084970725825
888;-127.47324160771646
889;-168.66144162763635
890;-120.91564306143155
891;-159.20353651156947
892;-115.83244470801796
893;-126.72244234849283
894;-160.24144106905712
895;-115.71496106807743
896;-122.00232216988735
897;-142.41716931007315
898;-142.32791174349083
899;-208.43832881793995
900;-115.72276075152512
901;-128.35708878492247
902;-176.449782921087
903;-124.63606099160722
904;-115.91791835943962
905;-283.15006246433416
906;-151.19325157224742
907;-127.67191167682152
908;-147.32522684336593
909;-165.0290722022248
910;-207.98353442530475
911;-115.66183756117016
912;-196.13301358788263
913;-115.48567466316487
914;-154.1253853249843
915;-115.5531907725125
916;-162.90343925100467
917;-115.54177134293329
918;-122.46396797897418
919;-133.97925513147877
920;-130.24591132707624
921;-115.69562173485578
922;-153.74725653767123
923;-137.3910698568051
924;-164.25322588738163
925;-115.78571378630477
926;-128.0697675540023
927;-141.16829869507944
928;-115.65121490067068
929;-339.5498680376551
930;-116.06589491110414
931;-115.96604075356633
932;-134.824181936176
933;-115.93071359611702
934;-128.5805892084225
935;-116.08834051139846
936;-164.55280985992977
937;-148.32858272683322
938;-128.57603540589793
939;-124.18838352535991
940;-190.55930944925572
941;-180.8580482176052
942;-117.67238945802798
943;-122.13417196776773
944;-138.5027678052173
945;-116.52453380469309
946;-139.88591064165297
947;-124.00521165671344
948;-116.3622470533768
949;-166.82974117611076
950;-188.77089312775678
951;-220.37301459643055
952;-242.8828689086124
953;-171.17027111798228
954;-166.3868870672093
955;-170.7741264710476
956;-273.7816994488182
957;-244.7733876872613
958;-116.83443499827786
959;-116.72663735903824
960;-173.61427287038163
961;-152.76529352804928
962;-134.20082412115696
963;-116.59634036272183
964;-174.69468748290416
965;-132.02341745471858
966;-141.48451512601275
967;-177.6429934128581
968;-159.33862573749707
969;-163.71648927867864
970;-172.91638495393806
971;-123.86187556689097
972;-175.19349802630998
973;-162.20633201235478
974;-139.61463583897262
975;-128.42320159262894
976;-141.23618652001534
977;-127.84326172803891
978;-117.50138416982985
979;-140.72811281181012
980;-144.47736223900486
981;-138.6968787046028
982;-136.45071699594075
983;-117.23585074446642
984;-119.47629442417819
985;-117.14303896824806
986;-168.45384555323204
987;-127.83363683757482
988;-145.7829723452953
989;-134.67568075472713
990;-152.44687104797217
991;-127.25595519496015
992;-154.80216403620435
993;-151.56278909478485
994;-154.34549576196815
995;-169.5893708688824
996;-145.23060760915158
997;-150.70101766291884
998;-125.73511402143984
999;-129.38813301708493
1000;-127.53496040161566
1001;-117.93395360762169
1002;-122.88871811011484
1003;-317.6939100350801
1004;-170.9933440405053
1005;-180.56546402209864
1006;-142.86790854679356
1007;-201.53222173017625
1008;-128.04469490135762
1009;-152.0303096974423
1010;-174.66568565336485
1011;-197.37552431655243
1012;-146.07801054868924
1013;-125.89107953681675
1014;-127.50693015166762
1015;-116.2214862447803
1016;-118.42882793713987
1017;-126.11106342625214
1018;-162.44494228767437
1019;-149.26478295180883
1020;-116.1672615980926
1021;-127.35961223348964
1022;-156.72476360826028
1023;-115.88419206042266
1024;-128.27931510229564
1025;-198.12604506333287
1026;-127.92252455030389
1027;-148.2502256608599
1028;-167.52736257745687
1029;-115.68750814085217
1030;-151.12486964429024
1031;-154.050912385173
1032;-172.0502218843947
1033;-141.81359064633565
1034;-188.14847436449944
1035;-149.9739085807634
1036;-115.65958943319676
1037;-163.92639110531934
1038;-169.013772061487
1039;-165.1590826882304
1040;-186.67148376982135
1041;-171.37759798499442
1042;-115.20404932350831
1043;-115.08311645017373
1044;-192.03748906808895
1045;-208.62969463873995
1046;-153.03644553241253
1047;-185.62059541722627
1048;-159.80226277248806
1049;-175.3983087590147
1050;-241.7690689838034
1051;-115.54240907229789
1052;-204.77726916948973
1053;-260.87399659380446
1054;-216.44927008697425
1055;-155.812826644183
1056;-133.94337583885476
1057;-261.017267814936
1058;-125.95858103971241
1059;-148.28865713818897
1060;-193.17599151445683
1061;-155.93744777360692
1062;-140.55684025190573
1063;-151.93585777722416
1064;-146.7429430928005
1065;-116.7512158417662
1066;-140.88249124328695
1067;-171.14398955830782
1068;-139.42212220771032
1069;-116.98786371159359
1070;-116.85971877161396
1071;-116.73153314164374
1072;-122.96943742875887
1073;-124.30358086473274
1074;-129.9585699962835
1075;-182.98780286704604
1076;-128.40767564089066
1077;-116.67119704565143
1078;-116.54346690394989
1079;-116.41591524225242
1080;-123.9299067217264
1081;-116.23729117976788
1082;-150.6075020594584
1083;-116.03028709381644
1084;-115.90325840052478
1085;-115.77664388146664
1086;-163.88960792923274
1087;-138.28116130394986
1088;-119.69064201834554
1089;-138.65548978857979
1090;-116.19390675336862
1091;-142.35466393132126
1092;-138.86241403122483
1093;-139.72381445203874
1094;-166.30208876091757
1095;-116.60515028772767
1096;-137.5742324111372
1097;-140.27937468189305
1098;-140.52875792443731
1099;-161.34497444334258
1100;-116.56528181486341
1101;-162.9830250990837
1102;-216.96537217349754
1103;-130.52211127982522
1104;-140.39518023625888
1105;-200.7391951559304
1106;-201.72625134675684
1107;-235.6208748457301
1108;-141.56537861451466
1109;-165.45682681827552
1110;-146.69134933639148
1111;-134.34702503390895
1112;-115.99904721044224
1113;-154.0927789237109
1114;-150.89984580293242
1115;-138.61850064786432
1116;-137.27011787210066
1117;-128.795117162507
1118;-116.0318152598714
1119;-431.411470766906
1120;-127.53095365619696
1121;-115.73283332405343
1122;-128.51999173733935
1123;-149.839093517027
1124;-127.45165594688267
1125;-176.58672077585
1126;-125.34139268388492
1127;-148.40682836929534
1128;-115.75304993570128
1129;-141.74331990256013
1130;-115.70814219407676
1131;-115.5887513382842
1132;-115.46978299492118
1133;-115.35118170757791
1134;-137.99472606679282
1135;-140.50470565212575
1136;-115.58354898000702
1137;-115.46567389035651
1138;-115.34776230038058
1139;-121.38623937597016
1140;-136.42377996884088
1141;-117.74284969077044
1142;-138.88228004677475
1143;-115.82358405230167
1144;-163.61037464713945
1145;-137.05465923336945
1146;-120.06712611863198
1147;-155.81480619795386
1148;-127.29517483865979
1149;-127.2756008945805
1150;-133.88473926222838
1151;-144.55639105076511
1152;-129.83097916383468
1153;-142.01527615179907
1154;-140.57802003184213
1155;-116.51423944106489
1156;-126.89958059965673
1157;-140.41739887467128
1158;-137.23896844719133
1159;-150.44292057870192
1160;-123.46935144501289
1161;-116.57682327453664
1162;-116.45235832803911
1163;-128.1065887120431
1164;-116.30581981164566
1165;-132.14712226499984
1166;-117.37946455902629
1167;-153.69731734511626
1168;-132.12283619267163
1169;-126.94680577626404
1170;-116.28066841622164
1171;-130.84872475939537
1172;-164.85646885063807
1173;-116.4040921973718
1174;-116.28015181336004
1175;-127.26905693056626
1176;-116.31620849119328
1177;-132.35676119261677
1178;-116.23541999779171
1179;-169.09153592020925
1180;-208.219444171762
1181;-223.07471428858668
1182;-121.41996080393369
1183;-313.7040047147915
1184;-131.53229697748085
1185;-123.9672831069328
1186;-124.68464453240907
1187;-170.35635801281626
1188;-164.0119133112657
1189;-210.19419625215295
1190;-125.61397125128943
1191;-118.62847636065838
1192;-166.97190838491377
1193;-130.3496166228224
1194;-133.88751128996316
1195;-119.66361417252725
1196;-118.49537986392906
1197;-118.37760179523163
1198;-154.69534901314447
1199;-165.1698534739096
1200;-165.30536965829566
1201;-133.08608024927074
1202;-122.48080287076624
1203;-125.31745630216341
1204;-129.6166071551171
1205;-223.54089936087507
1206;-149.41982287344294
1207;-118.68033865420837
1208;-122.20644685060333
1209;-121.33409168607257
1210;-158.8035215434723
1211;-118.61150242420128
1212;-134.22126706562244
1213;-126.05015578196208
1214;-130.69544387695746
1215;-118.22591367844653
1216;-118.11139131737707
1217;-129.87757711313296
1218;-117.96983161483769
1219;-130.20149651114514
1220;-154.21267986878993
1221;-126.73949743897913
1222;-117.73900742152314
1223;-136.75742791086515
1224;-117.76064689624111
1225;-128.72854809462592
1226;-162.12594565435245
1227;-118.29120777655488
1228;-129.7262559099464
1229;-140.75979093977335
1230;-122.6110629759556
1231;-118.14050596723938
1232;-157.37575264769674
1233;-124.14650792966472
1234;-159.8186279649151
1235;-245.27623187348811
1236;-118.30202821571415
1237;-138.44408933218628
1238;-194.33626391870106
1239;-161.95462266771406
1240;-119.55249370353597
1241;-132.60188001353075
1242;-132.6001967938966
1243;-132.2171526594203
1244;-123.843245715806
1245;-128.33723302763474
1246;-125.93971405960664
1247;-143.17018584610216
1248;-119.33496268707046
1249;-132.31581157754204
1250;-119.13933719563832
1251;-131.16475410894097
