;Rewards
702;1226.3368773401419
703;948.9507657887675
704;963.8409168456799
705;919.7811104976893
706;916.1545579671867
707;959.1645662579804
708;1019.2185028889533
709;1108.354415764829
710;907.0596990344995
711;926.4418583914664
712;992.5312621144001
713;912.7867284142123
714;895.1279191747126
715;917.4915719140545
716;922.6554369461303
717;927.7702606098596
718;907.2006047659158
719;895.9012469252618
720;1053.2196584751407
721;1203.309111950245
722;879.7165589705446
723;1388.1439403642307
724;927.495037390529
725;908.9160423505166
726;913.771673015249
727;873.3546530595975
728;918.614066713181
729;1476.6064238979732
730;972.2345679565985
731;1120.3709729743098
732;907.5810781147184
733;962.5810888400658
734;913.957348544352
735;919.1237555027842
736;924.2679378094845
737;966.8433618461481
738;1165.4764644793925
739;919.5706547701675
740;860.2699398607549
741;924.0634786270823
742;929.1165895089828
743;934.1514674654711
744;992.784037956636
745;917.3462311718647
746;954.1825583703856
747;941.9251298148022
748;988.7927665353038
749;1035.9542817121223
750;1125.5584079890275
751;1036.4228017354021
752;973.8028444179554
753;1156.807419035156
754;958.1173158863476
755;935.8055315597696
756;1063.750765775517
757;1609.4623439014692
758;961.1392705932938
759;1001.7024300029086
760;1023.8809430315068
761;936.4966167916339
762;963.0394444133951
763;932.1761647895673
764;937.4849193054083
765;1349.5274395087802
766;888.8288057121019
767;981.8387089364701
768;936.0950592173783
769;1004.4850000592878
770;940.887882398137
771;929.9563167570095
772;1272.864983201299
773;1046.2819123737327
774;999.5706596161531
775;929.3109740354062
776;1006.8614677498715
777;1067.124113095428
778;925.002809125559
779;970.9781788776934
780;930.1896390835432
781;904.2794408458301
782;974.1278019302013
783;1112.5462612915128
784;1091.8848247426608
785;873.3626553526833
786;830.7411227148709
787;996.4736165147642
788;902.1156174593236
789;1034.696186763596
790;1170.2465451023616
791;962.9208935029296
792;1153.973407238336
793;957.3362872315247
794;1167.7643246965356
795;928.3852881011744
796;988.4350692249582
797;1021.9615951940741
798;935.8784414914855
799;940.501198565888
800;1045.2551278901913
801;952.933100011498
802;1016.8550261202645
803;936.6116412269114
804;941.37813640545
805;926.5982975630345
806;983.1489723693562
807;1284.4726563572485
808;1324.9105634058462
809;885.4681541174284
810;940.9853320422244
811;1181.9211297350294
812;1340.9595112765942
813;1007.0686204760145
814;967.4619375830396
815;946.4509745627192
816;943.970086609741
817;993.196780484637
818;1378.0949993544396
819;944.4363035847762
820;1197.8995014781772
821;980.6450665452132
822;1084.7989406236047
823;949.01684598208
824;953.6701833237357
825;919.5254233021726
826;1067.091830784974
827;1224.194246718834
828;948.2908033428489
829;952.8908039729292
830;1096.6364206262028
831;1084.33651905937
832;981.3488734357504
833;969.5621416786184
834;1054.055538280687
835;912.6058925045259
836;949.6289191833228
837;954.2840792944694
838;958.9408868780449
839;1077.6451615971437
840;956.9371207171619
841;1048.012001642245
842;959.9845511300869
843;1279.6590988544776
844;958.781476333302
845;963.4547175495065
846;927.733586443509
847;931.5936340771777
848;1034.6876885958554
849;1019.6519153543866
850;1009.2622821971215
851;1212.5121027841155
852;964.774254315231
853;1179.220077349603
854;1018.0020876836638
855;1055.2282059494917
856;1534.0302292173315
857;1027.7770544414154
858;918.2663890853496
859;1235.5990255684826
860;985.920865493255
861;1033.3048361335382
862;1051.661631756359
863;867.8422934770217
864;1081.2164142013758
865;1148.251688727076
866;1007.877254120752
867;1239.7158644600283
868;941.2911132165755
869;1128.273086428068
870;908.5048593889637
871;917.8881763262577
872;982.0566817351937
873;926.2161566637133
874;978.9839688090146
875;1114.3540193505876
876;1081.2320342467303
877;1136.076000630173
878;919.6622081628668
879;884.692031804228
880;924.8564463345135
881;1069.3062347926584
882;888.3859910334713
883;1019.4390781293469
884;811.1785665815728
885;926.2806690505508
886;961.7400849147573
887;955.5960781836538
888;931.5396441364455
889;977.4666202536573
890;954.1232909137896
891;924.5569283847199
892;932.2087613753304
893;980.7172483198387
894;963.6826511692398
895;1079.8919482391286
896;978.9149570535862
897;1014.4288874269666
898;937.0522054312135
899;942.2829885331009
900;919.137390570942
901;1100.3173950346531
902;936.2831620163574
903;1003.1413778818105
904;995.4419037029807
905;965.0668779213456
